mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,filename,spectral_centroids,zero_crossings,subject_id,age,gender,native_language
-454.7559814,118.5404358,29.76117516,36.33008194,10.84423256,1.674000978,2.078193665,2.283312798,-1.846182108,-2.887996197,-6.372191429,2.575015545,-6.948774815,5.319124222,5.899345875,0.753700495,8.179193497,0.160122499,0.459517539,-3.562637091,0675_portuguese_nonscripted_5.wav,1466.255789,0.059514992,675,33,cis woman,portuguese
-421.4264832,110.378273,23.08580399,24.69693375,15.43277359,-5.952483654,-0.311279893,-1.402101755,-1.803992867,1.362115264,-6.583740711,4.01721859,-7.37381649,3.617351055,5.887361526,-5.731904984,1.993854046,4.31220293,-3.299878836,3.31415844,0675_portuguese_scripted_0.wav,1874.101995,0.083129215,675,33,cis woman,portuguese
-409.4431458,101.3999557,37.22085953,44.96266174,-6.089422703,-5.770406246,-21.74174118,1.350213885,7.551223278,2.967435598,-5.350432396,-1.751704097,5.359212875,0.535424173,3.930854082,0.636445522,0.935131788,-1.083610892,0.205711141,5.785319805,0676_portuguese_nonscripted_1.wav,1767.96563,0.07811511,676,32,cis woman,portuguese
-394.0105591,124.8484726,27.35501099,55.52241516,11.83930683,14.06437588,-0.244601175,11.90198994,4.760122776,4.291114807,3.586811543,7.697285175,7.867517471,3.651477814,10.29888153,3.853634834,3.529747963,7.486471653,0.74637562,0.79730469,0676_portuguese_nonscripted_2.wav,1108.786952,0.031378943,676,32,cis woman,portuguese
-413.1075134,104.2026062,7.21916914,57.08985901,-6.28155756,10.60480976,3.489181995,1.040664434,3.368449211,6.780324459,-4.159302711,7.524209499,6.096304893,-0.802832544,8.557311058,0.262509942,6.248788834,6.265628815,1.404256821,7.865112305,0676_portuguese_nonscripted_3.wav,1711.028489,0.063327057,676,32,cis woman,portuguese
-378.8961487,124.4234009,46.27577209,39.62946701,6.251926899,-3.485570669,-16.84378815,2.242778063,1.428449988,-4.675961971,0.09455464,1.382490635,-3.4274683,-2.981528282,0.208919063,0.381523043,0.744419754,2.723127842,1.860174417,1.312260389,0676_portuguese_nonscripted_4.wav,1118.62667,0.04351214,676,32,cis woman,portuguese
-384.9487915,107.6003952,20.88085175,47.75174713,-8.429879189,11.15244961,-14.76409054,15.47463036,3.527466774,-1.294388175,9.243287086,3.287848949,8.749957085,0.297644138,5.540773392,0.83370465,2.518527269,3.350169182,2.680497408,4.074219227,0676_portuguese_nonscripted_5.wav,1673.321688,0.060478993,676,32,cis woman,portuguese
-337.0047302,112.6503754,32.99569702,35.34013367,6.450166702,13.08846378,-9.698955536,12.68464375,3.40207839,-3.388324261,-0.789585948,-4.440701485,-6.529706955,1.110290647,-1.019021392,-7.466214657,3.90370965,1.928871632,-5.585205555,3.612662554,0676_portuguese_scripted_0.wav,1460.350089,0.050869403,676,32,cis woman,portuguese
-533.4766846,116.642189,-9.35193634,41.62994385,-11.19398594,17.62620354,1.117645979,0.557029545,-4.533339024,-0.801599264,0.151918709,0.780642986,-0.947872102,-5.554766655,1.925786734,-8.099755287,-0.12476524,-3.880559206,-2.593070745,-2.97576642,0677_portuguese_nonscripted_1.wav,1727.404576,0.079202856,677,24,cis woman,english
-561.7908936,118.2176514,-10.02470684,43.18748856,-10.80064106,20.13335037,-1.247210979,5.198027611,-6.319000721,2.952515602,0.618951261,-0.939977944,0.469811559,-5.590049744,4.164333344,-6.637382984,0.798365712,-5.156327724,-2.071316957,-4.094269276,0677_portuguese_nonscripted_2.wav,1663.329524,0.068202218,677,24,cis woman,english
-538.7375488,117.7046127,-10.32445908,41.54326248,-12.22458649,14.52311134,-0.634626448,2.146150112,-5.917053223,3.647365808,0.435494632,-0.343055367,3.186144829,-4.714030266,3.30666852,-6.772025585,0.700213313,-1.991183877,-0.895698667,-4.254777908,0677_portuguese_nonscripted_3.wav,1735.505503,0.079497363,677,24,cis woman,english
-545.8780518,119.3349991,-13.77191639,45.3140564,-16.87980843,20.06115341,-0.312636852,2.490261078,-5.833745956,4.198911667,-0.427692711,0.759159625,2.351318598,-5.122650623,4.720077515,-6.465525627,2.747418165,-4.095035076,-1.240316749,-3.979104996,0677_portuguese_nonscripted_4.wav,1768.045376,0.079983423,677,24,cis woman,english
-558.8505859,118.5113068,-11.17425251,43.59333801,-12.72692585,17.63053322,0.41393277,2.90888834,-4.946415901,4.491519451,1.043960452,0.84340775,3.493171692,-4.557038784,3.438010931,-6.031979561,0.758516848,-2.761484623,-0.826219618,-5.172969818,0677_portuguese_nonscripted_5.wav,1714.62127,0.074749836,677,24,cis woman,english
-507.998291,130.5572968,-7.684261799,33.46221924,-9.662402153,13.18542957,-5.62969017,0.7058779,-7.05992794,1.328184247,0.575230837,-0.429823369,0.750537455,-2.90544343,5.566648006,-6.542433739,-0.316214919,-2.268053532,-1.128240108,-5.302696705,0677_portuguese_scripted_0.wav,1516.97319,0.066615853,677,24,cis woman,english
-425.5643616,134.6449585,24.22727585,20.91503716,3.159979105,-9.009982109,-12.43977451,-5.314977169,-10.76730347,-3.434600353,-6.95236969,-1.925104141,-5.161113262,-4.172775745,-2.720000982,-6.17696619,-2.534170151,-3.205076933,-3.451418161,-6.814816475,0678_english_scripted_0.wav,1169.073211,0.05002831,678,25,cis woman,portuguese
-383.77771,138.5732727,-13.82152653,36.32271194,7.165466309,-9.000192642,-13.77706242,-2.425988913,-9.587547302,-0.054024357,-10.65569019,-5.454333782,-8.346646309,-6.552968025,-8.325208664,-11.49677277,-3.842242479,-5.814612865,-2.872076273,-7.102205753,0678_portuguese_nonscripted_1.wav,1373.227034,0.05507093,678,25,cis woman,portuguese
-630.8636475,103.9097061,26.38137627,23.32423401,13.5254364,-0.557127178,-12.76120949,-7.3989501,-8.666590691,-0.356972933,-9.514688492,-1.782319427,-3.524131536,-0.534010828,1.846894979,-1.529342771,0.569542944,1.677791476,2.817425728,-3.60122776,0678_portuguese_nonscripted_2.wav,1843.140382,0.089747366,678,25,cis woman,portuguese
-513.7242432,110.4371948,44.40418243,38.02664566,8.075387955,-8.343551636,-10.90240765,-2.022548914,-7.122658253,-1.096520185,-6.389517784,-2.093373775,-7.136129379,-6.935071468,-3.885481834,-5.56306076,-5.309225559,-7.188169003,-4.19684124,-7.725525856,0678_portuguese_nonscripted_3.wav,1259.824407,0.043744867,678,25,cis woman,portuguese
-509.6053772,124.2096252,40.4057312,30.75498199,5.324533939,-0.123952292,-7.852005482,-1.023179054,-9.127289772,-1.281450152,-4.808390141,0.900110185,-8.239431381,-6.826161861,-2.752747059,-4.292676449,-3.146200418,-8.162761688,-3.935368299,-8.097802162,0678_portuguese_nonscripted_4.wav,1254.899773,0.043038888,678,25,cis woman,portuguese
-506.8503418,122.9836044,41.70555878,25.91366959,2.714649677,-2.465776443,-8.169978142,-1.593279243,-8.484409332,-2.17983222,-3.983944893,0.298328102,-8.555369377,-6.166343212,-2.097064734,-4.451120377,-3.9924016,-7.447722435,-3.75158453,-7.199222088,0678_portuguese_nonscripted_5.wav,1297.748514,0.047498046,678,25,cis woman,portuguese
-509.7093811,90.32859802,-12.5193491,38.35776138,-11.39514637,0.081163831,-37.58366013,-0.56680882,-5.652276039,-6.402832031,-16.98526573,-10.25265694,-13.03160286,-9.845643997,-9.005831718,-9.499147415,6.558165073,-9.153183937,2.983158827,-6.712666035,0679_portuguese_nonscripted_1.wav,2174.839884,0.133358524,679,40,cis woman,portuguese
-516.8214722,92.31259918,-12.48450184,31.07435226,-18.22998619,2.57624507,-22.78700066,1.510198355,-10.81546879,-5.705025673,-8.840125084,-6.145412445,-4.847809792,3.260088682,-2.226157427,-11.89187431,0.100693285,-10.63971043,-1.342873216,-9.657546043,0679_portuguese_nonscripted_2.wav,2194.527656,0.137680328,679,40,cis woman,portuguese
-500.635498,93.56646729,-17.13612175,29.25658798,-15.57208633,1.340016842,-29.70715714,1.688898325,-4.47436285,-5.820765018,-9.85734272,-4.876402378,-0.436987221,2.546297073,-5.185499191,-12.34022713,0.047559198,-11.12438202,-2.808768988,-8.639739037,0679_portuguese_nonscripted_3.wav,2154.208431,0.133311638,679,40,cis woman,portuguese
-512.3372803,70.50946045,-0.462161213,33.64584351,-19.01556587,0.024651518,-24.98809433,3.624653578,-14.31373882,-7.999332905,-9.219554901,-7.109913349,-13.58841228,-2.639504194,-3.898199558,-11.82633686,1.79147315,-15.00966644,0.568959177,-7.916760445,0679_portuguese_nonscripted_4.wav,2554.364172,0.17146636,679,40,cis woman,portuguese
-519.0267334,85.83835602,-7.098536968,31.7099762,-20.33749199,3.358925104,-26.75620079,-1.030161619,-11.92018604,-4.672281742,-11.34309483,-12.25398636,-12.12968636,0.165881738,-6.12800169,-14.18774509,1.35699296,-11.44165134,-1.404590368,-10.20305252,0679_portuguese_nonscripted_5.wav,2268.557818,0.14603074,679,40,cis woman,portuguese
-462.9896851,85.58611298,-9.57914257,30.72306442,-13.4347105,-9.127661705,-28.08576393,1.810152173,-8.976315498,-13.9230423,-11.59264946,-6.581888676,-7.811062336,-3.537289858,-8.437446594,-13.88556957,-0.833877444,-10.99247646,-2.138296127,-2.95559001,0679_portuguese_scripted_0.wav,2131.384142,0.131135593,679,40,cis woman,portuguese
-356.4214172,131.1817932,6.813706398,27.93852997,-2.698514462,12.858078,-12.21888065,4.071294308,-4.407888412,1.340641975,4.625023365,-5.76449585,0.497854352,-1.450708389,-0.016717091,-4.969834805,1.22742641,-1.53823185,-1.178533673,-3.191163063,0680_portuguese_nonscripted_1.wav,1660.723233,0.090695093,680,36,cis man,portuguese
-404.9364014,106.9769592,5.196492195,18.52329826,16.17788506,5.105203152,-22.52588272,-5.923160076,0.644649386,-0.242788315,-9.542760849,-3.518105984,4.302353859,-8.301840782,-6.667336464,-0.114174403,-3.507867336,-3.431796312,1.049488783,2.034690619,0680_portuguese_nonscripted_2.wav,1850.319177,0.108427395,680,36,cis man,portuguese
-398.0734558,120.3365555,-4.346314907,20.06385231,20.73505974,-2.656994343,-22.59693336,-2.685667992,-1.352067709,-4.650274754,-6.496712685,-1.182331085,0.620242298,-7.456152439,-3.580554962,0.374947578,-4.446343899,-4.1879282,2.067859888,1.654652476,0680_portuguese_nonscripted_3.wav,1610.04269,0.088646851,680,36,cis man,portuguese
-411.8953247,114.5150375,-3.27333498,23.80379105,22.51043129,1.949023485,-20.69848442,-0.344644248,-3.307775974,-4.514679432,-5.84074831,0.357765615,2.246177197,-7.457993507,-4.607078075,-1.555261135,-6.524937153,-3.59625411,4.184794426,2.338697195,0680_portuguese_nonscripted_4.wav,1787.859175,0.097349877,680,36,cis man,portuguese
-418.633606,145.9058533,6.966516495,18.37746811,14.89810658,3.483613729,-18.07434464,-0.879745543,2.204709053,-2.428911686,-5.712099075,-6.350579739,3.599261522,-9.33293438,-7.819348812,1.493893385,-1.526442528,-7.832396984,-2.258406162,-2.300521135,0680_portuguese_nonscripted_5.wav,1446.740874,0.079047817,680,36,cis man,portuguese
-375.1141663,95.955513,-1.162697792,20.90567207,12.59205532,2.105946064,-27.32044029,-12.12246895,-3.230864286,-4.118844986,-8.382238388,-7.454025745,2.878347397,-8.58037281,-8.21041584,-0.469380379,-3.965469122,-4.417997837,0.069216721,0.343274683,0680_portuguese_scripted_0.wav,1934.059669,0.116431369,680,36,cis man,portuguese
-448.0336304,102.4874573,37.84219742,20.48303223,5.603799343,-7.666976452,-18.42977142,-4.138129234,-8.456067085,-8.493784904,-4.463737488,-1.216969848,-3.777876139,-0.733706653,8.064612389,-1.837628484,2.415436029,1.313364387,5.056871414,-2.461239576,0681_portuguese_nonscripted_1.wav,1915.487908,0.099837452,681,33,cis woman,portuguese
-446.6464233,92.33444977,38.48908234,20.69006538,9.996534348,-7.307908535,-21.54912567,-7.720514297,-7.044828892,-9.006268501,-5.342461586,-0.438895345,-10.96054745,-2.321607828,7.456637859,-3.359354258,2.494300127,-0.186107531,1.269023776,-3.756673574,0681_portuguese_nonscripted_2.wav,1958.633036,0.098475569,681,33,cis woman,portuguese
-438.317749,102.4368668,31.12668419,5.182666302,1.775899053,-3.315553665,-17.90475082,-3.155607462,-4.773744583,-9.340341568,-6.52547121,2.328171492,-8.943123817,-1.451829791,7.611754894,-3.823563099,4.014505863,-1.736567974,0.965343237,-1.7312361,0681_portuguese_nonscripted_3.wav,2193.681031,0.114063798,681,33,cis woman,portuguese
-486.7394714,106.324295,44.83478928,13.23026562,2.36044836,-4.399343491,-15.58322239,-3.232390642,-5.463255882,-7.931161404,-12.14841747,-4.226149559,-7.293899059,-2.299595118,7.18580246,-4.926048756,2.851681948,-1.712061286,2.800607443,-1.663598418,0681_portuguese_nonscripted_4.wav,2123.191537,0.11328362,681,33,cis woman,portuguese
-468.3805847,104.9892502,44.32646942,15.40897179,2.188564062,-3.585323572,-12.64213562,0.141438827,-8.257501602,-13.29897499,-10.12432384,-2.970662832,-1.17156446,2.480188608,10.37829685,-5.556386471,0.466744363,-1.674188137,4.376728535,1.370490313,0681_portuguese_nonscripted_5.wav,1982.732758,0.101189003,681,33,cis woman,portuguese
-420.6942749,85.95665741,29.78340721,9.173194885,0.518375516,-5.77546072,-19.46089172,-12.30172539,-6.92049408,-6.221286297,-11.10907078,2.215637922,-5.785985947,-4.500415325,5.40457201,-4.931652546,3.02034831,-0.139149159,0.443596572,-1.222624183,0681_portuguese_scripted_0.wav,2151.47089,0.117932313,681,33,cis woman,portuguese
-364.8335571,76.45024109,-17.27723122,24.24654198,-3.418107271,-12.11491776,-15.25851059,-3.613962412,-19.41812325,-5.379456043,-12.96896648,-9.786950111,-9.094453812,-10.63561916,-8.269688606,-7.321354866,-10.02734566,-3.9273417,-2.474502802,-2.556941509,0682_portuguese_nonscripted_1.wav,2344.417136,0.130538012,682,21,cis man,portuguese
-362.7088928,76.45542145,-18.57736778,24.36796188,-6.128398895,-10.46862507,-17.51189804,-4.614945889,-21.62588882,-5.417200089,-15.07161331,-9.418509483,-8.003134727,-9.287684441,-6.475613594,-4.680007458,-7.208604336,-4.149299145,-2.671168327,-3.624641657,0682_portuguese_nonscripted_2.wav,2410.833672,0.142260336,682,21,cis man,portuguese
-359.2158813,74.54527283,-19.05834007,21.9354229,-3.86704421,-9.119685173,-17.57722092,-7.672719955,-21.15190125,-5.715324879,-13.32331085,-10.3551836,-7.457703114,-8.596084595,-6.701238632,-5.535250664,-7.454145432,-3.949727297,-2.152180195,-2.505708218,0682_portuguese_nonscripted_3.wav,2392.398204,0.140358461,682,21,cis man,portuguese
-363.4697266,79.43649292,-22.26138306,21.85683823,-3.387876511,-8.782179832,-15.13702965,-4.825499058,-18.49674606,-3.241975546,-14.38751411,-10.83671474,-7.20986557,-5.65126276,-4.826621532,-3.168620348,-5.392306328,-2.762655258,-3.421556711,-6.333999634,0682_portuguese_nonscripted_4.wav,2415.981839,0.146714956,682,21,cis man,portuguese
-360.2140503,80.71213531,-18.46692276,21.44371414,-0.154527396,-8.174084663,-15.45358372,-5.770576477,-18.96800804,-4.327260971,-11.31783199,-9.329521179,-7.241435528,-7.195926189,-4.061731339,-5.047977448,-10.16021824,-8.191532135,-6.276846886,-6.492734909,0682_portuguese_nonscripted_5.wav,2292.030281,0.134577593,682,21,cis man,portuguese
-494.8144836,63.54928589,0.089709766,19.02039528,-2.923559189,-5.548331738,-21.56399727,-1.629199266,-20.3709774,-6.615456104,-11.85198402,-11.96037102,-7.427291393,-11.97081566,-3.459148407,-12.09850597,-15.05080032,-9.359692574,-6.170325756,-3.521070242,0682_portuguese_scripted_0.wav,2471.153466,0.136824793,682,21,cis man,portuguese
-448.5128784,82.97454071,39.92708969,36.70222092,16.68590736,-1.330186129,-8.934169769,2.939470768,4.11156702,8.745632172,2.985361099,-5.916749001,-12.57150173,-5.80304575,-9.515764236,-7.721462727,2.757309198,-0.46257931,2.835875034,-0.182940677,0683_portuguese_nonscripted_1.wav,2011.759729,0.087422901,683,40,cis woman,portuguese
-408.6445618,80.38318634,32.07042313,42.38595581,13.29734135,-4.040972233,-2.50664115,0.30768007,-4.500451088,8.135107994,2.036923409,-6.049431324,-12.44092083,-3.896676302,-7.849977493,-9.245386124,2.670028925,2.885425091,1.300151467,-3.43901825,0683_portuguese_nonscripted_2.wav,2136.14705,0.100703302,683,40,cis woman,portuguese
-429.3547363,73.45661163,39.73570251,47.41918182,16.22857475,-2.314237356,-2.834736109,-0.519998372,-5.714448929,8.902500153,1.304064155,-2.668690443,-9.834262848,-3.339620352,-6.721871376,-9.700421333,4.481225491,4.693802357,3.19063139,-5.262526035,0683_portuguese_nonscripted_3.wav,2544.034808,0.12883416,683,40,cis woman,portuguese
-393.0851135,79.69974518,30.79888153,46.74568558,11.04205894,-6.631620407,-5.183270931,-1.385008216,-6.202177048,10.2620039,-0.334137261,-3.90181303,-13.85385799,-5.019006252,-9.463552475,-8.830719948,4.205338478,4.485990524,3.157944679,-4.952708244,0683_portuguese_nonscripted_4.wav,2465.719156,0.127409114,683,40,cis woman,portuguese
-389.1860962,70.53020477,28.0857563,51.32926178,23.61801147,-0.536733806,-4.03856945,-5.076794624,-5.147051811,7.12835741,-1.277473569,-1.693374872,-13.71750832,-1.559702396,-8.436764717,-11.04127979,2.223461151,5.320978165,2.793400288,-2.784473181,0683_portuguese_nonscripted_5.wav,2497.664902,0.1297798,683,40,cis woman,portuguese
-430.7163391,85.8201828,21.54588318,25.57918739,9.945412636,-2.753381014,-5.133097172,0.016471924,-0.703418314,-3.042633057,0.863201976,-3.066559553,-6.750753403,0.248786926,6.817696571,-1.132635474,-0.301843792,6.001437664,-2.580664396,-2.549074888,0683_portuguese_scripted_0.wav,2203.343727,0.118318931,683,40,cis woman,portuguese
-554.5315552,74.12924957,9.361142159,18.61873055,11.05179882,-10.50124454,-18.19881439,-15.41020107,-12.8022089,-11.26965332,-2.175443172,-12.04837608,-9.7039814,-4.741127968,-7.148317814,-12.87882805,-5.001199722,-5.462007999,-12.52841854,-5.248436928,0684_portuguese_nonscripted_1.wav,2447.728644,0.167799458,684,45,cis woman,portuguese
-552.914917,70.85916138,8.907587051,24.90543365,10.8940134,-15.2573452,-23.82345009,-12.69167137,-11.8575201,-8.392718315,-3.984351635,-10.69798851,-8.862705231,-5.62602663,-7.363968372,-11.71490002,-0.179176643,-6.162923336,-15.73754692,-0.86020261,0684_portuguese_nonscripted_2.wav,2503.882548,0.182704736,684,45,cis woman,portuguese
-582.8939819,76.20812988,14.30559444,23.50347328,11.43511105,-10.33028984,-18.24095726,-13.07494926,-11.73187447,-8.511892319,-3.735874414,-8.976593018,-7.585831642,-5.832616806,-7.142444611,-7.712865353,-1.81885612,-5.361551285,-11.13943958,-2.821225643,0684_portuguese_nonscripted_3.wav,2328.245374,0.182958261,684,45,cis woman,portuguese
-557.6602173,69.30461121,15.28857517,20.27746773,10.89273643,-9.012827873,-18.64949417,-11.51393318,-12.25973797,-9.91900444,-3.186945677,-10.41082478,-6.841160774,-5.739141464,-4.69744873,-12.08272839,-4.854248047,-4.297289848,-12.61602974,-4.667631626,0684_portuguese_nonscripted_4.wav,2536.737618,0.191777556,684,45,cis woman,portuguese
-571.7676392,75.74424744,11.3165884,20.93990135,14.78425121,-11.21688271,-15.10335255,-12.87629604,-12.06344414,-7.408212662,-5.79779911,-10.53196812,-7.335224628,-4.206840038,-5.092006207,-10.75706196,-4.574050903,-1.875278115,-12.91484165,-7.401015759,0684_portuguese_nonscripted_5.wav,2444.392544,0.171868549,684,45,cis woman,portuguese
-498.7503357,76.75530243,1.285312533,15.39580441,8.27600193,-8.502470016,-31.10657883,-14.50094128,-11.16782379,-7.108877659,-4.920407772,-15.8735733,-5.183044434,-9.423681259,-9.134284973,-7.799501419,-7.849087238,-3.641375542,-13.67156029,-4.925570011,0684_portuguese_scripted_0.wav,2373.495335,0.156248689,684,45,cis woman,portuguese
-382.7438354,113.2113113,-11.54865265,53.1848259,-12.30347824,15.5579071,-10.5685463,12.14447784,-8.117761612,15.2343874,-9.369869232,3.267645836,5.555136204,-6.701360703,9.663030624,-9.621982574,8.56310463,-3.846314192,3.717246056,-1.692030311,0685_portuguese_nonscripted_1.wav,1888.240756,0.091036169,685,28,cis woman,portuguese
-343.8402405,105.2816544,-6.640261173,47.36860657,-15.32899189,2.349244356,-9.791793823,0.005677101,-14.77578449,3.132809401,-8.051199913,4.895633221,7.152233601,-0.465713024,9.342157364,-8.839363098,6.279994965,-4.916330814,-0.312074125,-0.878140628,0685_portuguese_nonscripted_2.wav,1816.58225,0.085100844,685,28,cis woman,portuguese
-396.8500061,95.37919617,-12.41828632,50.86177826,-8.797899246,10.68348503,-10.03283882,8.656537056,-9.226758957,11.12173557,-11.95755196,3.416775703,9.334903717,-1.964566112,13.48445892,-5.272351742,6.151646614,-6.237607956,-0.77326417,-2.303631306,0685_portuguese_nonscripted_3.wav,1975.931124,0.089310933,685,28,cis woman,portuguese
-388.165802,83.46218109,-8.394282341,53.03194427,-13.01828861,7.145499229,-8.70841217,2.115704536,-9.726934433,8.294499397,-11.66996956,5.578640938,10.98308086,-0.551277816,11.55143166,-6.773797512,8.430136681,0.209772304,1.871257067,-4.898132324,0685_portuguese_nonscripted_4.wav,2203.197971,0.11413229,685,28,cis woman,portuguese
-388.9789734,89.51209259,-16.36096191,59.76000214,-16.51424408,14.69426823,-15.54754829,2.882747173,-14.29965115,16.64138794,-11.81097603,1.417589664,8.236696243,-4.776174068,8.954584122,-5.984465122,12.23825741,-8.435855865,5.482961178,1.868387103,0685_portuguese_nonscripted_5.wav,2297.055609,0.121505935,685,28,cis woman,portuguese
-312.2471619,92.88873291,-24.95928574,53.3032341,-11.86435699,-1.076669216,-3.621123552,5.052392006,-6.806485176,12.45784092,-13.07633495,1.950309157,4.570632458,-10.64811897,8.908037186,-8.891893387,7.505888939,-2.52521944,-5.578496456,-0.924311757,0685_portuguese_scripted_0.wav,2207.090424,0.129255204,685,28,cis woman,portuguese
-408.5081787,97.3706131,3.662858725,14.61281204,13.2577219,-3.436536789,-6.259261131,1.806763291,-11.25643635,4.127921581,-10.8278513,6.535585403,-9.738991737,-1.847605467,-4.068673134,-0.36623016,-1.009909868,-4.666335106,-1.930321932,-2.600584269,0686_portuguese_nonscripted_1.wav,2251.491187,0.118630664,686,40,cis woman,portuguese
-379.5837708,92.40615082,-2.965322018,21.82685089,7.170405865,-7.496772766,-7.587093353,-1.646809101,-7.716524124,5.72954607,-15.97711754,8.565567017,-6.149539471,0.91082412,-5.377698898,-6.080683231,0.008555417,-4.032382965,-1.892306328,-4.77721405,0686_portuguese_nonscripted_2.wav,2319.622991,0.124227837,686,40,cis woman,portuguese
-387.0351257,111.371048,-0.536145389,14.65476704,5.883909702,-2.477205992,-3.091726065,3.414123535,-9.516664505,7.002672672,-14.49937057,7.321049213,-9.205428123,1.188664317,-4.979390144,-1.973702431,-1.263406277,-1.840564847,-4.676457882,-4.607245445,0686_portuguese_nonscripted_3.wav,1974.916914,0.095467014,686,40,cis woman,portuguese
-365.4714355,102.7242508,-8.762434959,18.36988068,5.961161613,-4.14729166,-8.120085716,-1.826152205,-8.460956573,4.985969067,-13.73003674,5.70783186,-7.942615032,4.637386322,-5.13325119,-5.163158417,-4.365523815,-0.97529012,-8.29012394,-3.457615376,0686_portuguese_nonscripted_4.wav,2168.454095,0.111706336,686,40,cis woman,portuguese
-362.8178406,104.1216812,-12.18002796,22.43800163,2.151396036,-7.403542519,-3.345966339,-2.080619574,-8.551341057,4.376681328,-14.87265301,5.843296528,-9.010486603,4.938042164,-7.980572224,-2.011173248,-4.75663662,-0.477947742,-7.615230083,-5.665877819,0686_portuguese_nonscripted_5.wav,2088.768388,0.105883894,686,40,cis woman,portuguese
-360.9874878,116.5312271,3.821874857,15.6162281,-1.78558135,-0.970123708,3.338987827,-1.095281243,-3.096883059,-3.106965542,-3.974045515,3.454116106,-12.96816921,4.183707237,0.828784704,-2.75489831,-3.531788111,5.789524078,-6.420192719,-5.052412987,0686_portuguese_scripted_0.wav,1898.670988,0.090828279,686,40,cis woman,portuguese
-401.5710449,109.9522705,27.71510696,27.68482018,-3.564328194,-1.983913302,7.001176357,-6.112948895,-3.673614264,0.248846084,0.736203492,7.873570442,-4.782963276,-4.560006142,-0.712603867,-3.22923708,-2.750993729,1.741456628,-5.921423435,-0.453394532,0687_portuguese_nonscripted_1.wav,1668.921038,0.072404152,687,39,cis woman,portuguese
-370.5420532,121.2890625,28.46996498,28.86673737,-4.593138695,-1.493408561,6.319064617,-8.588850975,-3.46889782,-2.590296507,-2.388606071,8.060763359,-4.622466564,-3.118927956,0.279934943,-3.457779646,-4.500555992,0.29253915,-6.215717793,-1.000762343,0687_portuguese_nonscripted_2.wav,1412.211175,0.058683877,687,39,cis woman,portuguese
-379.0742188,120.3896408,32.56673431,27.94295692,-1.81725204,-0.071957573,1.874264479,-8.143367767,-1.544959307,-1.223590493,-3.231515884,8.179457664,-2.95361042,-2.535315037,-3.379867792,1.048897624,-6.711812973,-0.21498771,-5.371957779,0.040278371,0687_portuguese_nonscripted_3.wav,1608.464943,0.073250995,687,39,cis woman,portuguese
-386.5709229,122.7142792,30.8239212,23.02375221,2.890754461,-2.861605883,-0.884338677,-2.116688728,-6.038146496,-3.977990866,-1.391423702,7.38634634,-3.532423258,-2.024046183,-2.542985201,-0.282239795,-5.637922287,-0.130620092,-4.967362404,-1.752094865,0687_portuguese_nonscripted_4.wav,1524.379912,0.071908428,687,39,cis woman,portuguese
-364.5517578,118.7779083,24.58716011,34.56997681,-1.106174588,-3.251823425,2.084706306,-7.67522049,-2.963205099,-3.235881567,-3.036812782,7.949097157,-3.435249567,1.179256201,-1.869028091,-2.081111908,-3.741000175,0.692607343,-5.77094841,-1.071128488,0687_portuguese_scripted_0.wav,1639.949106,0.071757457,687,39,cis woman,portuguese
-398.2159424,131.8455811,-1.393820763,15.04731083,-3.16315484,20.72401047,-6.498831749,9.085278511,-10.98610687,0.548768818,-6.154304504,3.674543858,-0.629571617,-4.381207466,-5.603747368,-0.265319318,-0.935991883,1.805128217,-1.553213,0.180083871,0688_portuguese_nonscripted_1.wav,1666.245057,0.067248114,688,22,cis man,portuguese
-398.4048767,132.5318146,-2.214911938,13.69660282,-2.752109766,20.75739861,-6.411762238,7.847074986,-10.55021191,-0.173700824,-7.674801826,3.102597475,-0.18772319,-5.152397156,-4.957933903,0.246741593,-2.390816689,0.081568398,-0.325659573,-0.11528974,0688_portuguese_nonscripted_2.wav,1656.145901,0.066841665,688,22,cis man,portuguese
-403.664917,132.4142303,-5.093328476,14.33026123,-3.328583241,22.62894821,-8.821479797,8.879742622,-9.666471481,2.146455526,-7.42568922,3.311804295,-0.575736821,-5.785482407,-5.593568802,1.999039888,-3.28861475,-2.038669586,2.49515605,0.335859627,0688_portuguese_nonscripted_3.wav,1657.017296,0.066401059,688,22,cis man,portuguese
-400.9724731,132.1442261,-4.6240592,14.3901186,-3.034178734,22.03056335,-8.691130638,7.101926804,-9.563838005,0.743969798,-7.674914837,3.087035179,-1.456848502,-6.488489628,-4.7667346,1.773531675,-4.324606419,-1.701847434,2.478998423,-0.199427977,0688_portuguese_nonscripted_4.wav,1668.212386,0.068703578,688,22,cis man,portuguese
-397.4815063,130.2192383,-3.678967953,13.61804867,-2.121833801,20.77967644,-7.273232937,6.518613338,-9.489930153,1.381721139,-7.442697048,3.232904911,-1.013122439,-7.511381149,-5.066083431,2.197958708,-4.855806828,-1.502834082,2.54844141,-0.217704892,0688_portuguese_nonscripted_5.wav,1699.658893,0.070023517,688,22,cis man,portuguese
